user_id,category_id,ads
593,888,"[2866668, 2870112, 2869699, 2867826, 2844079, 2631196, 2564656, 2478302, 2241537, 1242313]"
594,888,"[1187456, 2867646, 2628436, 2609289, 2854380, 2827584, 2518708, 1800312, 1266802, 833468]"
594,815,"[2344994, 2499252, 2869812, 2869670, 2861233, 2857992, 2855870, 2837030, 2797665, 2793165]"
595,800,"[2786936, 2030986, 2861831, 2860528, 2795589, 2676194, 2744119, 2645511, 2487364, 2828600]"
607,806,"[213544, 2854941, 2831581, 2670902, 2821932, 26400, 2804693, 718175, 330406, 2779974]"
608,815,"[2794184, 429588, 2865752, 2862969, 2859564, 2746252, 2631577, 2487918, 2461272, 2246108]"
613,815,"[2870168, 2869974, 2386676, 2741784, 2741820, 2693778, 2882036, 2827310, 2892684, 2831841]"
623,800,"[2526059, 1711984, 2704434, 1135963, 2624116, 2891500, 2898379, 2911000, 2898476, 2031170]"
629,815,"[2720797, 2138618, 2827639, 1193665, 2828943, 2828930, 2828868, 2828738, 2827802, 2827571]"
639,888,"[2865137, 2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131]"
639,800,"[2657788, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959]"
639,362,"[2806018, 2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301, 2877844]"
647,888,"[2736326, 2776083, 2758589, 2758539, 2741254, 2737674, 2736705, 2717341, 2691862, 2565232]"
647,815,"[1818183, 1877820, 2429130, 2360575, 366640, 2775531, 2772317, 1637937, 2882036, 2827310]"
647,811,"[2899362, 2624021, 2753896, 2881080, 2307351, 2817979, 2899968, 2823276, 2861011, 2203425]"
648,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
648,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
653,800,"[2829311, 2741810, 2800324, 2792708, 2636525, 2891500, 2898379, 2911000, 2898476, 2031170]"
653,815,"[2864488, 2644057, 1799343, 593379, 2866377, 2865603, 2864020, 2336065, 2849904, 2848975]"
655,881,"[2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758, 2579214]"
655,888,"[2528502, 2222687, 2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293]"
655,362,"[2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301, 2877844, 2669657]"
659,815,"[2693069, 2546489, 2485803, 2234932, 1921015, 2432661, 971658, 1491722, 113739, 2529761]"
659,888,"[2449351, 2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131]"
662,888,"[2841370, 2833414, 2803909, 2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718]"
663,800,"[2398697, 2817923, 2699278, 2546240, 2138633, 2653428, 2806603, 2816630, 2649805, 2577964]"
663,806,"[2809690, 2122173, 2184475, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600]"
663,881,"[1610647, 2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758]"
665,815,"[2802903, 2802787, 2552403, 350290, 2742023, 375036, 2723934, 2718005, 2699535, 2701396]"
665,806,"[2676509, 2767181, 2283446, 966552, 2236019, 2568786, 2724740, 2723839, 2723803, 1316768]"
667,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
677,815,"[942521, 1433463, 2872082, 2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540]"
677,806,"[2863452, 2868497, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405]"
677,362,"[2869883, 2857651, 2683382, 2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215]"
684,888,"[651680, 2699549, 2326263, 2783360, 1639143, 203212, 1768625, 403516, 2829002, 2826051]"
684,806,"[2096375, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851]"
684,800,"[2829674, 2553833, 2057923, 2518963, 1753064, 384328, 2741026, 2718986, 2677657, 2643797]"
687,853,"[2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030, 2708738]"
687,881,"[2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758, 2579214]"
688,800,"[2873444, 2031170, 1976926, 1426756, 2845539, 2837444, 2793155, 2781788, 2747297, 2645297]"
693,806,"[2741608, 2336279, 1072182, 1449369, 2278605, 2251358, 1446586, 1389669, 1013620, 995268]"
700,888,"[2836283, 2825682, 2415527, 2808047, 2882472, 2873541, 2246591, 2880088, 2895915, 2839650]"
707,859,"[2195045, 2035596, 1533258, 2567368, 2880807, 2796775, 2677381, 2690834, 2839810, 2458473]"
707,800,"[2591359, 2385335, 1742708, 606208, 441170, 376995, 2376398, 2102422, 2080582, 1961282]"
714,806,"[2676633, 2811317, 2799561, 2180182, 2800211, 1623049, 1720784, 2886467, 2835598, 2895717]"
716,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
728,815,"[1646658, 2849766, 2849219, 2847572, 2847238, 2840242, 2821536, 2498743, 2201002, 2842240]"
729,888,"[2867115, 2867097, 2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293]"
729,815,"[2865897, 2863916, 2863830, 2781519, 2882036, 2827310, 2892684, 2831841, 2888041, 2897623]"
730,800,"[2850317, 2866206, 2840437, 2584026, 2848048, 2846371, 2529620, 2854058, 2849277, 2780870]"
733,853,"[2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030, 2708738]"
733,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
745,800,"[2814436, 2663982, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589]"
745,859,"[1122300, 2375377, 2567368, 2880807, 2796775, 2677381, 2690834, 2839810, 2458473, 2721400]"
750,887,"[2870873, 2677927, 2851216, 2512096, 2906282, 2362087, 2651728, 2238881, 2041846, 854802]"
750,853,"[2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030, 2708738]"
752,888,"[2834749, 2832680, 1080618, 2828344, 2818482, 2192247, 2814066, 2169128, 2254453, 2797235]"
752,815,"[2706806, 2856080, 2855888, 2611646, 2757388, 2851315, 2782841, 2747222, 2855704, 2854930]"
759,806,"[2800592, 2780939, 2724318, 1940203, 2673637, 2492500, 185627, 1497943, 51268, 2789080]"
759,815,"[511185, 493773, 2347363, 2346816, 1920722, 1855762, 1422640, 2419052, 2604253, 2299855]"
759,887,"[2582557, 2870873, 2677927, 2851216, 2512096, 2906282, 2362087, 2651728, 2238881, 2041846]"
764,888,"[2827584, 2827386, 2824789, 2335811, 2254453, 2769992, 2050673, 2715906, 2712293, 2698727]"
765,888,"[2870427, 2860993, 2785742, 2254453, 2688736, 2882472, 2873541, 2246591, 2880088, 2895915]"
766,815,"[2869992, 2869811, 2840789, 2859141, 2860547, 2855680, 2853791, 2848590, 2759278, 2370139]"
777,888,"[2482867, 1784254, 1285717, 2770757, 750952, 2802963, 2799018, 2798962, 2692443, 2679044]"
777,815,"[2806666, 2764574, 2762791, 2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540]"
779,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
779,881,"[2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758, 2579214]"
786,815,"[2868392, 2867885, 2607845, 2567814, 2339896, 2852385, 2852145, 2849540, 2804725, 2803681]"
787,853,"[2869128, 2821081, 2794552, 2516059, 2331827, 197838, 1686042, 2825915, 2825045, 2603172]"
794,881,"[2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758, 2579214]"
796,815,"[2866709, 2808664, 2789536, 2781945, 2792313, 2323639, 2777718, 2565719, 2206613, 2766175]"
800,815,"[2072904, 2657680, 2452418, 2344085, 2882036, 2827310, 2892684, 2831841, 2888041, 2897623]"
800,800,"[2727746, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959]"
807,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
812,800,"[896281, 2450472, 2562356, 2616856, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849]"
816,859,"[519692, 793903, 352302, 2778369, 2733785, 2441759, 2364191, 2349888, 1631469, 1573682]"
820,806,"[2851031, 2622660, 1433512, 2721081, 2651510, 686224, 554523, 2804693, 2401115, 2080174]"
824,815,"[2873451, 2870213, 2869441, 2869283, 2869272, 2869132, 2866993, 2866636, 2866309, 2866178]"
834,815,"[1374884, 2855400, 2855385, 2175410, 2384490, 2200693, 2435749, 2200718, 110321, 2699579]"
835,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
837,815,"[1157744, 2468247, 2665425, 658615, 2731670, 1761303, 2592940, 2789498, 2663604, 122419]"
838,815,"[2841493, 2782026, 2102008, 2722622, 2164887, 2021543, 1504320, 2882036, 2827310, 2892684]"
840,800,"[2176228, 2227911, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589]"
847,815,"[2694569, 2428721, 2847458, 2028956, 1964106, 975007, 2846836, 2841145, 2839929, 2730847]"
850,815,"[2867122, 2856678, 2803021, 2801551, 2784649, 2701770, 2622635, 2507720, 2465606, 181888]"
852,815,"[2074228, 2725885, 2472349, 1678944, 2747442, 2645462, 2552764, 2305556, 1944981, 1940995]"
859,800,"[2031170, 2110108, 2715585, 2845693, 2082302, 941489, 868113, 2868137, 2867340, 2861575]"
860,815,"[2756786, 2856635, 2853462, 2850259, 2844819, 2803221, 2739364, 2675456, 2541576, 2824331]"
863,800,"[2738275, 2772745, 2845693, 2615576, 2020438, 2567447, 2891500, 2898379, 2911000, 2898476]"
867,853,"[2804185, 2543583, 2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974]"
868,800,"[2826846, 2813768, 2236403, 2734060, 2664469, 2891500, 2898379, 2911000, 2898476, 2031170]"
875,887,"[2677927, 2251114, 1561373, 1520739, 2870873, 2851216, 2512096, 2906282, 2362087, 2651728]"
876,815,"[2862255, 2855828, 2855730, 2847698, 2844419, 2844387, 2806836, 2806574, 2795392, 2114508]"
879,806,"[648926, 2829774, 2809702, 2809165, 1907785, 1491566, 1163699, 2781744, 1720784, 2886467]"
882,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
882,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
882,853,"[2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030, 2708738]"
884,815,"[1632293, 2805903, 2806474, 1626333, 395604, 2808926, 2806138, 2805899, 2805855, 2510678]"
886,859,"[2567368, 2880807, 2796775, 2677381, 2690834, 2839810, 2458473, 2721400, 2876623, 2303094]"
887,859,"[2528270, 557355, 2837681, 2773433, 2165411, 1746165, 2538774, 1680727, 2689941, 2545373]"
891,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
891,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
899,806,"[543118, 1714810, 1205066, 2777096, 2750801, 2726849, 657447, 2652422, 1720784, 2886467]"
904,815,"[1681036, 2644757, 2296839, 2335546, 2575993, 2843523, 2788423, 2743172, 2719726, 2719699]"
906,881,"[2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758, 2579214]"
919,800,"[2504065, 1393428, 2848019, 2843903, 1712154, 2848776, 2795589, 2786545, 2698207, 2663241]"
922,800,"[2870857, 2839495, 2798524, 1282683, 469786, 2679249, 2530758, 2278425, 2262119, 153111]"
931,887,"[2749820, 2749812, 2870873, 2677927, 2851216, 2512096, 2906282, 2362087, 2651728, 2238881]"
937,800,"[2808861, 2825423, 2808914, 2612589, 2146775, 2174325, 1955930, 1441487, 2891500, 2898379]"
937,362,"[2800593, 2601573, 2034634, 2728759, 2858084, 2621944, 2587210, 2195148, 1930210, 1901832]"
942,362,"[2817268, 2800558, 2796760, 2767251, 2808918, 2777688, 2747825, 2737439, 1810604, 2795434]"
960,362,"[817457, 428449, 2647285, 1618592, 1336027, 681503, 577029, 2832711, 2612653, 2311724]"
965,800,"[2428117, 2843895, 2842880, 2770802, 2820169, 2749808, 2724761, 2781234, 2891500, 2898379]"
965,811,"[2842026, 2787686, 2045006, 1286467, 872510, 1729729, 2826182, 2660863, 2799894, 2701812]"
966,806,"[1914311, 996791, 2834240, 2822816, 2804222, 2797285, 2776248, 2439638, 2328113, 2199767]"
967,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
967,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
967,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
976,362,"[2617147, 1039436, 558470, 2429868, 2359472, 1639385, 2581603, 1849053, 1555034, 2406697]"
982,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
988,815,"[1185763, 2835520, 2668428, 2113180, 1950602, 544536, 2240350, 1693099, 1668085, 1195338]"
995,888,"[2769051, 2038087, 2785807, 2777803, 2765840, 2656014, 2597456, 2758713, 2756050, 2496453]"
997,815,"[2776657, 2845897, 2833483, 2618910, 2595687, 2806726, 2805867, 2805604, 2745812, 2664012]"
997,811,"[2869999, 1928465, 2250292, 2797142, 2108072, 2764838, 2626729, 2808464, 2593367, 2273361]"
1000,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
1000,815,"[2867660, 2867582, 2793297, 2788959, 1308817, 2859679, 2859555, 2772289, 2882036, 2827310]"
1002,815,"[2055112, 1516684, 2698758, 2020617, 1995944, 771145, 575821, 2753958, 2558762, 2725094]"
1002,800,"[2826480, 2756437, 2599039, 2435548, 2152553, 1895190, 1701820, 1114566, 2891500, 2898379]"
1005,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
1006,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
1007,806,"[2689470, 2539750, 2041656, 1070758, 2789933, 2476038, 2185872, 1720784, 2886467, 2835598]"
1009,887,"[2870873, 2677927, 2851216, 2512096, 2906282, 2362087, 2651728, 2238881, 2041846, 854802]"
1009,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
1015,800,"[2732983, 2587910, 2833412, 879079, 2811127, 2770557, 2520799, 2518531, 2345784, 1957397]"
1015,815,"[2353764, 2425764, 1376232, 2593145, 2816451, 2812901, 2809533, 2807933, 2803217, 2798915]"
1015,853,"[2724938, 2341264, 2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974]"
1015,888,"[1127166, 2578937, 2822027, 2740665, 2639632, 2224730, 2224715, 2804790, 2803091, 2802071]"
1018,362,"[662455, 2867410, 2866768, 1875339, 2790509, 2861773, 2860389, 2840439, 2826606, 2816403]"
1020,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
1020,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
1035,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
1042,800,"[2849926, 2832857, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589]"
1054,859,"[1936499, 165409, 1307894, 2567368, 2880807, 2796775, 2677381, 2690834, 2839810, 2458473]"
1055,853,"[2809398, 2859073, 2847127, 2637047, 2733227, 2415098, 2835985, 2835950, 2834521, 2742296]"
1057,806,"[2801813, 2132589, 2804693, 2184724, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045]"
1057,815,"[2846802, 2846670, 2836544, 2673145, 2498743, 2380328, 2047997, 1683085, 2041169, 2806629]"
1062,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
1062,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
1067,806,"[2811317, 2691600, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405]"
1073,800,"[2587910, 1016086, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589]"
1075,881,"[2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758, 2579214]"
1078,888,"[2865946, 2864056, 2838073, 2838054, 2686197, 2823702, 2536501, 2434340, 1501758, 2590391]"
1078,815,"[2867140, 2677660, 2668482, 2355859, 2219645, 2175844, 2844793, 2844734, 2794622, 2747822]"
1079,362,"[975113, 2771617, 2494519, 879815, 2376286, 2034634, 2406697, 2598159, 2853312, 2705180]"
1086,800,"[1080196, 616677, 2702119, 2474004, 2324027, 2173270, 2034791, 2764138, 2705706, 2665812]"
1088,888,"[2071492, 2688417, 2687589, 2199847, 2118761, 2118740, 2882472, 2873541, 2246591, 2880088]"
1093,815,"[2862977, 2862380, 1009859, 2610888, 2741646, 1111900, 2825741, 2823902, 2821304, 2819215]"
1103,888,"[2823586, 2668679, 2018517, 675718, 609418, 2547999, 2545657, 1120829, 1801666, 2668669]"
1103,881,"[2652824, 2171638, 2738455, 2111460, 2859099, 690453, 2626703, 2320163, 1791051, 1743128]"
1103,362,"[2701727, 2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301, 2877844]"
1103,815,"[2475381, 2460998, 722289, 2860812, 2844461, 1759305, 1415129, 799541, 647480, 442790]"
1109,811,"[2899362, 2624021, 2753896, 2881080, 2307351, 2817979, 2899968, 2823276, 2861011, 2203425]"
1110,815,"[2865174, 2863587, 2778995, 2775736, 2774469, 2773473, 2717162, 2651105, 2628595, 2418144]"
1113,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
1113,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
1113,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
1115,815,"[2463369, 2745437, 2549179, 2347363, 2575091, 991380, 2744076, 2743012, 2092203, 1160514]"
1115,806,"[2866629, 2850627, 2850253, 2816900, 2808406, 2805091, 2800879, 2791558, 2791470, 2600609]"
1116,815,"[2829138, 721124, 2152052, 1604825, 794474, 562412, 446319, 340681, 2846131, 2766114]"
1118,888,"[2833140, 2689787, 2062110, 2378405, 1679721, 2755752, 2755672, 223396, 487497, 2746512]"
1120,815,"[1469968, 2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081]"
1125,811,"[2745874, 2724352, 1728705, 2411648, 2724011, 2720710, 2661970, 2427137, 2341203, 2081218]"
1125,800,"[2720156, 2793361, 2664186, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844]"
1125,881,"[2847811, 2662331, 2808378, 2755382, 2658874, 2519991, 2880278, 2889904, 2648807, 2794828]"
1127,815,"[2872226, 2870916, 2870886, 2235619, 2814814, 2807890, 2789857, 2780417, 2780412, 2591319]"
1129,888,"[2576747, 2607818, 2423469, 2803142, 2803120, 2281523, 2828350, 2763596, 2701623, 2634265]"
1129,815,"[2860896, 2128912, 2859780, 2865603, 2861218, 2860662, 2796911, 2742642, 2437382, 2388855]"
1131,800,"[2684519, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959]"
1137,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
1141,888,"[2735963, 2727581, 2838476, 1906853, 1187656, 1986564, 2882472, 2873541, 2246591, 2880088]"
1141,815,"[2745712, 2813564, 2816962, 2623036, 2271892, 2868824, 2857131, 2798816, 2798797, 2786444]"
1143,888,"[1673947, 1992794, 2254544, 1815437, 2796452, 2733301, 2725850, 2723225, 2721977, 2882472]"
1143,815,"[1704978, 558701, 1042373, 2807837, 2807760, 2774245, 2732031, 2695977, 2621109, 2175154]"
1150,815,"[2873693, 2873340, 2873261, 2872847, 2872719, 2872295, 2401407, 2401386, 2093187, 2858104]"
1150,853,"[2805433, 2873096, 2873056, 2873043, 2493202, 2480498, 2857632, 2713876, 2677386, 2521223]"
1150,806,"[2870132, 2727965, 2873236, 2870173, 2475244, 2862842, 2862526, 2862349, 2564901, 2333334]"
1151,888,"[2544574, 2794685, 2811780, 2788293, 2775569, 2760466, 2268699, 2728801, 2556263, 2687018]"
1151,853,"[2851318, 2819707, 2803675, 2733516, 2729071, 2658689, 2759694, 2677462, 2193409, 2717411]"
1151,815,"[2865447, 2868127, 2745238, 2465944, 2863227, 2859431, 122419, 2844480, 2850754, 2693757]"
1156,806,"[2856207, 2554482, 2519910, 2672247, 2825119, 2853181, 2823539, 2435786, 2807499, 2804693]"
1159,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
1166,815,"[2416585, 2289134, 1517876, 2740606, 1581016, 2627502, 1272728, 2836996, 2271525, 2067570]"
1171,362,"[419296, 2121429, 2851021, 2801000, 370323, 1772007, 2738202, 2509705, 2365717, 2206694]"
1175,800,"[2851924, 2870744, 2857776, 1716931, 2659336, 1605703, 1300349, 1300218, 2798440, 2806931]"
1175,811,"[1581615, 2829271, 2826774, 2740454, 2899362, 2624021, 2753896, 2881080, 2307351, 2817979]"
1177,853,"[1710506, 2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030]"
1178,859,"[2470258, 2269346, 2567368, 2880807, 2796775, 2677381, 2690834, 2839810, 2458473, 2721400]"
1178,800,"[2640831, 2853923, 2793368, 2851125, 2868988, 2865114, 2864242, 2862206, 2860918, 2860906]"
1178,362,"[2314955, 367486, 2816313, 2662868, 956085, 2778402, 2424614, 2158710, 1909157, 1836127]"
1178,806,"[2404597, 2798188, 137761, 2694047, 2689943, 2100481, 2009779, 1897302, 1246185, 1720784]"
