category_id,ads
800,"[2383483, 2891495, 2471459, 2419741, 2451852, 1118780, 2400932]"
800,"[1969455, 405638]"
800,"[2893261, 2514527, 2878612, 1671005, 1939526, 1321626, 2107675, 2674167]"
800,"[2659940, 1561662]"
800,"[2606241, 2755180]"
800,[2889435]
800,"[2866363, 1406883, 2177193, 1596708, 598406, 2721021]"
800,"[2866456, 2894090, 2068563, 1527616]"
800,[2204832]
800,[2896534]
800,"[1255471, 2780561, 2816030]"
800,"[2156174, 1641968, 2876186]"
800,"[2759195, 2810629, 2911000]"
800,[1976421]
800,[2899001]
800,[2334069]
800,"[2868785, 2686547, 2900250, 2897201, 2153660]"
800,[2281245]
800,"[2905006, 2904860]"
800,[2846125]
800,"[2675355, 1361282]"
800,[2528913]
800,"[2810398, 2776383]"
800,[2898379]
800,[2900723]
800,"[2866292, 2844278, 2806892, 2353170]"
800,"[2816336, 2741786, 2899690, 2723527, 2187246]"
800,[2195774]
800,"[2839990, 1891010]"
800,"[2094298, 1651261, 752912, 2373275, 797444, 2843515, 1998493, 2806454, 2702803, 2177725]"
800,"[2654552, 2795728]"
800,[2838447]
800,[1561217]
800,[2912206]
800,[956789]
800,[2803258]
800,[2873992]
800,"[2817681, 2878898, 2888792, 2805731, 2047687, 2839457, 2852221, 2883043]"
800,"[2823365, 2347713]"
800,"[1020165, 2200111, 1906398]"
800,[1541418]
800,[2878504]
800,"[2760458, 2741158]"
800,[2815448]
800,[2696289]
800,[2736486]
800,[2127988]
800,[2850519]
800,[2903755]
800,[2465617]
800,[2863109]
800,[2420740]
800,[2898139]
800,[2874424]
800,"[2727396, 1905111]"
800,[2889676]
800,[2907999]
800,[2769555]
800,[2877312]
800,[2889870]
800,[2811180]
800,[2918344]
800,[2878585]
800,[2344266]
800,[2732196]
800,[2878034]
800,[2876127]
800,"[2613633, 2373690]"
800,"[2366210, 2079143]"
800,"[2915735, 2920052, 2898159, 2898476, 2876227]"
800,"[2268630, 2704855]"
800,[1722040]
800,"[2203078, 2228062, 2155300, 2747495, 2686244, 2447395, 2616702]"
800,[2895552]
800,"[1607527, 2004424]"
800,"[2678101, 2263432]"
800,"[1146991, 2814836, 2857154, 2839495, 1647545, 1033163, 2868988, 2851120, 2764157, 2690119]"
800,[2903110]
800,"[2302283, 2912002]"
800,[2757182]
800,"[2866974, 2440977]"
800,"[2851543, 2233057]"
800,[2702131]
800,[2350833]
800,[1062527]
800,[2764135]
800,"[2048099, 2857746, 2868511, 1747457, 2891356, 2660485]"
800,"[1548344, 272684]"
800,"[2555353, 2867427]"
800,[2605112]
800,"[107233, 2793459, 2902206, 1947483]"
800,[2880754]
800,[2883168]
800,[2890608]
800,"[1953512, 1268435, 1833915, 2474139, 2127583]"
800,[2869153]
800,"[1208002, 2897205]"
800,[2808951]
800,[2717844]
800,"[2789159, 343953, 2801298, 2906182, 2694573, 1650910]"
800,"[2732959, 2459649, 2860879, 2896845, 2883659, 2858670, 1095787, 2841477]"
800,"[2451969, 2790811, 2785068, 2846838]"
800,"[2808239, 1381342, 2897996, 2879932, 2232776, 2890756, 2557599]"
800,"[2010983, 638118, 275555, 2879024, 2870025, 1428306]"
800,[2249445]
800,"[498012, 2743054]"
800,[2838101]
800,"[2860906, 2857877, 2857034]"
800,"[2735124, 2766054, 730395, 2879845, 2889369, 2861328, 2319721, 2769262, 2883024]"
800,"[2854320, 2581788, 2248114, 1645671, 2802488, 794301, 2839256, 2577830, 2371200, 1682250]"
800,"[2887729, 2607670, 2865851, 2654535, 2489988, 2857034, 2318718, 2859009, 2828567]"
800,[2877562]
800,[2382423]
800,[2069743]
800,"[2880849, 1488734]"
800,"[1308427, 2749256]"
800,[1793142]
800,"[2537757, 271017, 2817473]"
800,[2867765]
800,[2587910]
800,"[2031170, 2911378]"
800,[2700759]
800,"[2816030, 2895707, 2816030]"
800,[2901962]
800,"[1589128, 2766775, 2373275, 2352268]"
800,"[2888069, 1944963]"
800,"[2727456, 2794582, 2884787, 1538536]"
800,[2868085]
800,[2861912]
800,[2901427]
800,"[2878898, 2806892, 991605, 2263396, 1076476, 2744462, 2263432, 2446338]"
800,"[2259383, 2865208, 2700285, 2804014, 2861951, 2008128, 2853036, 2661725, 2842300, 2245545]"
800,[2902598]
800,"[2872651, 2802350, 2884556, 2772389, 2856495, 2868674, 2834956, 2856313, 2857054]"
800,"[2882867, 2874489]"
800,[2061684]
800,[2828198]
800,"[2681477, 2878773, 2630463]"
800,"[2612035, 2823009, 2709872]"
800,"[2853034, 2322051, 2887420, 2889024, 2886936]"
800,"[743527, 1913646, 2334232, 2011141]"
800,"[2045987, 2845619, 2856347]"
800,"[1479828, 2691519, 2412607, 2641377, 2413141, 2751950, 2756273, 1399212, 2312248, 2844533]"
800,[2896474]
800,[272684]
800,"[2900866, 2872464, 2918159, 2895224, 2845899]"
800,"[2355631, 2245025, 1925317, 2772321, 308134, 1680871, 2619635, 2489443, 2268669]"
800,"[599270, 2143314, 2408740, 1739469, 1643878]"
800,"[2866974, 2593938, 2002760]"
800,"[2339042, 1624798]"
800,"[2879322, 2877209, 2720380]"
800,[2772936]
800,[2892460]
800,[2899817]
800,[2884330]
800,[2894021]
800,"[2739721, 2748744]"
800,[2873473]
800,[2870711]
800,"[2890899, 2874589]"
800,"[2790821, 2753675]"
800,[2114810]
800,"[2830637, 2826846]"
800,"[2869036, 2876761]"
800,[2805104]
800,"[2667134, 2566385, 2681256, 1441684, 2616305, 2681991, 2616293, 1063450, 2857952]"
800,"[2196181, 2155599, 2365904, 2878977, 2721632, 2797672, 2860141]"
800,"[2787827, 2884556]"
800,[2911378]
800,"[2544877, 74548, 2390741]"
800,"[1669329, 2335861, 1987743]"
800,"[2903078, 2914972, 1692086, 2916290, 2894567, 2453537, 2915070]"
800,"[1602956, 1719719, 2029990, 2895167]"
800,[2893027]
800,"[2401821, 2582879, 1350568]"
800,"[2783415, 2176472, 2454761, 2763084, 2104959, 2813608, 2909968, 2851130, 2912027]"
800,[2826528]
800,"[2820320, 2893027]"
800,"[871835, 696640]"
800,"[650276, 1514768, 2859112, 2450721, 2408773]"
800,"[2629675, 2895679, 1533844, 2769696, 2545143]"
800,[2803636]
800,[2891500]
800,"[2907413, 2487275]"
800,[2880285]
800,[2543954]
800,[2778679]
800,[2913916]
800,"[2891417, 2670157, 2865857, 2281754, 2161642, 2332049, 1630313, 1078256, 2869668]"
800,[2031170]
800,[2892438]
800,"[2893216, 2884521]"
800,"[2914085, 2887927, 2760045]"
800,[2775244]
800,[1341914]
800,[2754509]
800,[2897447]
800,[2180636]
800,"[2334448, 2874900, 2864665]"
800,[2873022]
800,"[2917661, 2886433, 1697992, 2469110, 2029718]"
800,"[2339757, 2787902, 2732104]"
800,"[2779430, 2862410, 2696473, 2878013, 2259492, 2869383, 748532, 2859259, 2503257, 2843028]"
800,"[2761253, 2893891, 2734832, 2561589, 2619114, 2896845, 2857034, 2172046, 2324937, 2810629]"
800,[2880537]
800,"[2503257, 2884796, 2751992, 2879322]"
800,"[876463, 2065477, 2861575, 2585164, 2646430, 2448593, 2445205, 2080582, 2449015, 2621461]"
800,[2907781]
800,"[2863164, 2887420, 2817036, 2287930]"
800,[2889137]
800,[2877783]
800,"[2704900, 2845297, 2907221, 2327956, 2828082, 2099175, 2866200, 2803258, 2863078, 2803805]"
800,"[2880325, 1598963, 2729288, 2826846, 2862494, 2882317, 2865740, 2874178]"
800,"[2907564, 2009199, 2874954]"
800,[2915309]
800,"[2914710, 2866043, 2882901]"
800,"[2588484, 2730756, 1836739, 2550547, 2787527, 642992, 2582737, 2550120, 2677011, 2829180]"
800,"[2755071, 2672201, 2649666, 1963995, 2835569, 2622155, 2715898]"
800,"[2676479, 2061835, 2483607, 907059]"
800,"[2784483, 2915070, 2905063, 2885401]"
800,"[2048052, 2867080, 2890756, 2364598]"
800,[2699349]
800,"[2669713, 2888878]"
800,[223019]
800,[2895112]
800,[2199716]
800,[2902020]
800,"[2698587, 1911184]"
800,[2915904]
800,[2806594]
800,[773918]
800,[2837840]
800,[2699405]
800,[2886378]
800,[2905063]
800,[1315345]
800,"[527909, 1348089, 2409588, 2110421, 2467371, 2877209, 1526303, 527909]"
800,"[2706774, 2494693, 1111389, 2871673]"
800,"[2898379, 2899490, 2874589, 2878198, 2913536, 2050243, 2872471, 2862782, 2898476, 2552890]"
800,"[1705515, 1940565, 2384974, 2376557, 1130290, 2671194, 1410729, 1990392]"
800,[2787527]
800,[2879679]
800,"[817638, 2332827, 2758737]"
800,"[2230368, 2732959, 2263399, 2028892]"
800,[2885607]
800,"[2330321, 1228992, 2239695, 1740882, 403306, 2750295, 1522204, 2788149, 2771784, 1566104]"
800,"[2799649, 2179882, 809297, 2873749, 2875724, 2663002, 2119719, 1111958, 2907564]"
800,"[2732852, 2628300, 2836086, 2857783, 2801641, 2782149, 2416643, 2392537, 2742418, 2113132]"
800,[2909248]
800,"[2856033, 2890123, 2512989, 1216903, 1716931, 2864093]"
800,"[2689984, 1899512, 2844721, 2586225, 2904132, 2824149, 2682283]"
800,"[2877849, 2872471, 2898476]"
800,"[2914148, 2903834, 1740045]"
800,[1188120]
800,"[2794135, 2486625]"
800,[1773764]
800,[2907948]
800,"[2889636, 1450457]"
800,[2876227]
800,[2775137]
800,"[2381992, 2856691, 2767097, 2890202, 2900047, 2424212]"
800,"[1477554, 2192196, 1264378, 2306607, 2838160]"
800,[2567798]
800,[1471862]
800,[2892581]
800,"[2888573, 2877017, 2882935]"
800,"[2845582, 2873992]"
800,"[2619272, 2891258]"
800,"[2271787, 1935243, 2806628]"
800,"[2771784, 2843966]"
800,[2917940]
800,"[2889640, 2869336]"
800,[2516579]
800,"[1547699, 2753133]"
800,"[2533261, 2352948]"
800,[1913767]
800,"[2720012, 2840769]"
800,[2856458]
800,[2009199]
800,[1479333]
800,"[2640190, 1825777, 1153760, 84164]"
800,"[2606594, 2887420, 2732959, 2263399, 2432303, 2014593, 2653281, 2895344, 2495814, 2894920]"
800,"[2877849, 2759195, 2841463]"
800,"[2609164, 2834908, 2903678, 767811, 1485186]"
800,[2911739]
800,"[2895555, 2870269, 2909465, 812614, 1892932, 2636408, 1463994, 2645612, 1982775]"
800,"[330576, 1796600, 2875786, 1333875, 2874090, 1019809, 2874932, 2089729]"
800,"[2864082, 2764624]"
800,[2767621]
800,[2534522]
800,"[2746502, 2800733, 2820203]"
800,[2844048]
800,"[2740293, 2748949, 1392515, 2796777]"
800,[2031170]
800,"[2875939, 2510774, 2231008, 2782847, 2865634, 2821649]"
800,[2561589]
800,[2878948]
800,[2411073]
800,[1353417]
800,[2481492]
800,[2887480]
800,[2726767]
800,[2238480]
800,[2891648]
800,[2299506]
800,[2309494]
800,[2895679]
800,"[2053771, 2515179, 2609232, 2505013, 1495703, 1967294, 1954959]"
800,[2903054]
800,[2918048]
800,"[2237172, 2758358, 2765374, 2708764, 2599824, 2616295, 2440317, 2889548, 2777717, 2715164]"
800,"[2535241, 318892, 2552573, 2904127, 1720936, 2915291, 2904193]"
800,"[2824186, 2159066, 2377173]"
800,"[2607062, 2833450, 2820652, 2672759, 2293684]"
800,[2917353]
800,"[2422959, 304635, 646328, 2714642]"
800,[2787665]
800,"[1206336, 1749183, 1924991, 2330644]"
800,"[2824084, 2751740, 2869036, 2802983, 2870674, 2860546, 2184295, 1332089, 2642303]"
800,[2029990]
800,[948914]
800,"[2823062, 1775907, 2089853, 2869677, 2115542, 1962181]"
800,"[1899748, 1351762]"
800,[2873636]
800,"[2377611, 2913133]"
800,"[2498690, 2878198]"
800,[1401086]
800,"[2910183, 2852024]"
800,"[2830241, 230104]"
800,[2247695]
800,[2763957]
800,"[2873676, 2706829]"
800,[2898476]
800,"[2857962, 1806618, 1168394]"
800,[2095552]
800,"[1563498, 2558227, 1179573, 2379808]"
800,"[1771407, 1426756, 2885736, 2735010]"
800,"[1333288, 2430635, 2275978]"
800,"[2865154, 2330978, 2752205, 2891500]"
800,"[2748744, 2889064, 2829006, 2915326, 2611395, 2693040, 2876313, 1380934, 2830250, 2852505]"
800,"[2732769, 2732959]"
800,"[2157151, 2891666, 2169829, 2184220]"
800,"[2824201, 2851364, 2883235, 2874589, 2618498, 2748763, 2541289, 2899386, 2870212, 2652864]"
800,"[2910210, 2820361, 1262247, 1906785]"
800,"[2661146, 1150592]"
800,"[206278, 2352754, 2701397]"
800,"[2889548, 2877849, 2810629]"
800,"[2734695, 2817395, 2828691]"
800,[2903834]
800,[2055785]
800,"[2477151, 1768209, 1679289, 903548, 2076486, 2342962, 2880215, 2296114, 2561038, 2838005]"
800,[2453090]
800,[2873318]
800,"[2879024, 638118]"
800,"[2878198, 2176228]"
800,"[2898379, 2241164]"
800,[1561662]
800,"[458258, 1083020]"
800,[2866038]
800,"[2721697, 2793293]"
800,[2869804]
800,[2100958]
800,"[2885413, 2898379]"
800,[2055051]
800,"[2843096, 1889224]"
800,"[2599736, 2831980]"
800,"[2868347, 1496908, 1661828, 2828691]"
800,"[2776374, 301923]"
800,"[2013064, 2496393, 2765374, 2458608, 973655, 2725052, 1311909, 2798263, 2795146, 2841109]"
800,"[2889390, 2245510, 2830211, 2784845, 49060, 2827476, 2806044, 2681088, 2646214]"
800,"[2807996, 2888878, 2910744]"
800,"[2895588, 2895348, 2800773, 2852505, 2510729]"
800,"[1525058, 2309494]"
800,"[2513682, 2799284, 2158485]"
800,"[1184301, 2762038]"
800,[2900669]
800,"[2684898, 2910507, 2727701, 2686292, 2509783, 2748451, 2862561, 2529928, 2788563, 2608604]"
800,[2877702]
800,[2884921]
800,[2364539]
800,"[2359008, 2061498, 2625175, 2333583]"
800,"[2142159, 2583690, 2104574, 2365235]"
800,[2858534]
800,[2882788]
800,[2859551]
800,"[2896072, 2912322, 2914725, 2871573, 2892702, 2907165, 2873417, 2832193, 2369813]"
800,"[2762672, 2909383, 2895707, 2803304]"
800,"[2368291, 2649486, 2915401, 2880674]"
800,[2752499]
800,"[2861685, 2588178, 2775737, 2735124, 1270119, 518723, 2464986]"
800,[2473167]
800,[2790488]
800,[2553796]
800,"[1460442, 1048664]"
800,"[2296664, 2567318]"
800,[2804869]
800,"[2860900, 2713194, 2606369]"
800,[2917915]
800,[2818899]
800,"[2838523, 2830499]"
800,"[2845539, 2574188, 2870491, 2392378, 2577599]"
800,[2894222]
800,"[2805731, 2059496, 1460606, 2866913, 2662952, 2438096]"
800,[405638]
800,"[2780870, 2736486]"
800,"[2901467, 2905274, 2809503]"
800,"[1172173, 1620584]"
800,"[2401563, 2614501, 1926727, 2695027, 2364279, 2552053, 2498660, 2726051, 2787072, 1794119]"
800,[2891500]
800,"[2833640, 2894815, 2856311]"
800,"[2912310, 2897205, 2899902, 2901863]"
800,"[2798602, 2915028]"
800,"[2907237, 2847846]"
800,[2262212]
800,"[2488251, 2201307, 2528074, 2865548, 2745719, 2624957, 2632250, 2796994]"
800,"[2522631, 2620409]"
800,"[2874008, 2273397]"
800,[2884417]
800,[2751506]
800,"[2551023, 2890845, 139110]"
800,[2899332]
800,[1919655]
800,"[2636512, 1833794, 2872168, 2071248, 2876440, 2884931, 2040954, 2895096, 2818688, 2114384]"
800,"[2773023, 2660288]"
800,[1717742]
800,[2887394]
800,[2800713]
800,"[2860325, 2876481, 2860619, 2110669, 2813922, 2613150]"
800,"[2877554, 2890194]"
800,"[2814821, 2880133]"
800,[2910943]
800,"[2810629, 2877849, 2860968]"
800,"[2719981, 1105358]"
800,"[2859461, 2669392]"
800,[2854630]
800,"[1639443, 2894831]"
800,"[2311884, 51463]"
800,[2164608]
800,"[2269814, 2148540]"
800,"[829630, 2572084]"
800,"[2901458, 2631861]"
800,[2594542]
800,"[2908831, 2878625, 2345939, 2912749, 2906349, 2917526, 2897874, 2724761]"
800,"[2864019, 2799649]"
800,[2893595]
800,[2910629]
800,[2883253]
800,"[2776727, 1904339, 1250213, 1416660]"
800,"[1986024, 903539, 1404209]"
800,[2547607]
800,[1272150]
800,"[323867, 986496, 2487919, 2596414, 435741, 2621518, 2656899, 829156, 591470, 1846960]"
800,[1842279]
800,[2917652]
800,"[2909362, 2895679]"
800,"[2168814, 2870467, 2620649, 153449, 2074793, 2850944, 2814074, 2650689]"
800,"[2885639, 2686339]"
800,[2863078]
800,"[2865341, 2772389, 2609728]"
800,[1343412]
800,[2363890]
800,"[2783646, 2784628, 2561589]"
800,[2917691]
800,"[2814981, 2754910]"
800,"[2723400, 2817010, 2873981, 2350277]"
800,[1646280]
800,"[2917474, 2898159, 2201303, 2907952, 2230368, 2853037, 2887420, 2670647, 2844277, 2734125]"
800,"[2309161, 2735349]"
800,[2917204]
800,"[2898830, 2192045, 2888728, 2833540, 2869844]"
800,[1806350]
800,[1731126]
800,"[2598052, 2682689, 1743540]"
800,[2884417]
800,"[1533748, 2878863]"
800,"[2606594, 2898159, 2863078, 2495814, 2038592, 2364582, 2054113, 2860008, 1492046]"
800,[2587040]
800,[2689121]
800,"[2906047, 2841477, 2841463, 2876198, 2872651, 2311201]"
800,[2711495]
800,"[2916340, 2916079, 2865154]"
800,"[2880215, 2031170]"
800,"[2882842, 1982480]"
800,[109963]
800,[2900452]
800,"[2459649, 2519822, 2908831]"
800,[2855154]
800,"[2615608, 2513207, 2875939]"
800,"[2917669, 2861013, 1342470, 2917652, 2664003]"
800,"[2479482, 2801943]"
800,"[2895874, 2910606, 2879398, 2140348, 2764432, 2487977, 2915820, 2915735, 2174008]"
800,[2891500]
800,"[2228824, 1221632, 2844048, 2607048, 2718231]"
800,[2822635]
800,"[2341451, 2704900]"
800,[2893963]
800,"[2893093, 2897461, 2893385]"
800,[2912359]
800,[2899419]
800,[1533844]
800,[788222]
800,[2889847]
800,[2878063]
800,[2759093]
800,[2082302]
800,"[2545399, 2627509, 2668558]"
800,[275555]
800,"[2903953, 2852221, 2897700, 2909425]"
800,"[971715, 2905274, 2875514]"
800,"[1211468, 2855502, 1692155, 1616823, 2312861, 2549419, 2849547, 2460125, 1523432, 2208711]"
800,[2295785]
800,"[2740788, 2692057, 2888513, 625280]"
800,[2837019]
800,"[2811281, 2857962, 1493624]"
800,[2613218]
800,"[2876340, 2915514, 2774736, 2327947, 2915794, 2614652, 2876628, 2875576]"
800,[2914299]
800,[2890340]
800,[2841988]
800,[2864564]
800,"[2894347, 2769379]"
800,"[1637850, 2309908, 1614362, 2426634, 1355094, 2884598, 2756005, 2304438]"
800,"[437292, 2624362, 2630974, 2145708, 1933817, 2366646, 1052735, 1994476, 2714785, 2837019]"
800,"[2578513, 1311216]"
800,"[2857767, 2546423, 1013066, 2845539, 2572489]"
800,"[1996136, 820905]"
800,[2815939]
800,"[2879703, 2586628, 2884521]"
800,"[2320817, 2859561, 1627384, 2708976, 2383576, 1802327, 2241760]"
800,[394964]
800,"[1584347, 1678132, 2822396, 1169128, 2878466, 2794519, 1206388]"
800,[2841107]
800,[2889636]
800,"[2395852, 2894090, 2367196, 2850046]"
800,"[2125711, 2516860]"
800,[2800108]
800,"[2799577, 2324940]"
800,[2453419]
800,"[1810460, 2572987]"
800,"[2874462, 2874462]"
800,[2287964]
800,[2870172]
800,"[2785277, 2546569]"
800,"[2200335, 2385308, 376713, 2619114, 2583691, 2506723, 2733388, 2878349, 2257805]"
800,"[2899567, 2869844]"
800,"[2693712, 190421]"
800,[1714487]
800,"[812614, 2898476]"
800,[2210207]
800,[2759053]
800,"[2872822, 2918555, 2911835, 2915696, 1545228]"
800,[2713575]
800,[1787606]
800,[1965007]
800,"[1934660, 2003025, 2450025, 2808711]"
800,"[2907220, 2918829, 2755264]"
800,[2677727]
800,"[2872239, 2715898, 2876161, 2891454, 2008197]"
800,[907059]
800,"[2881040, 2800108]"
800,"[2111925, 2889654, 2716147, 2403991, 2616889, 1417695, 250141, 2569884, 1500695, 2914943]"
800,"[2912272, 2910066, 2856138, 2802597, 2894025, 2904389]"
800,"[602712, 2712761]"
800,"[2885900, 2844878]"
800,[732891]
800,[2901807]
800,"[2694387, 2887155]"
800,[2836839]
800,"[2250602, 1984747, 2529870, 2501813, 228651, 1897675]"
800,"[1621858, 2730268]"
800,[2661403]
800,[2898476]
800,[2886817]
800,[2411626]
800,"[2901502, 2903624]"
800,"[2889243, 2887382]"
800,[2520597]
800,"[2879414, 2498160, 2846172, 2797700]"
800,[1942191]
800,"[1442496, 92999, 61355]"
800,[2905500]
800,"[2889636, 2888842]"
800,"[2363890, 1576522]"
800,[2891500]
800,[2336626]
800,[2876761]
800,"[2896565, 935742]"
800,"[849006, 2360229, 2162543]"
800,"[2451899, 172751, 2537382, 2862348, 1673486, 2083062]"
800,[2274076]
800,"[318892, 2666226]"
800,"[2860836, 2184220, 2895224, 2701706, 2891500, 2898139, 560229, 2619306, 2810398]"
800,"[2756419, 2776352, 2851406, 2847589, 2742556]"
800,[2737601]
800,"[1297068, 1632886, 2268669, 2786803, 1573533, 2013014]"
800,"[2695501, 2719011, 1015334, 2860879, 400591, 2829709, 2170223]"
800,"[2906182, 2895063, 2793329, 2913536, 1924486, 2898053, 2901360, 2606477, 2899477, 2451164]"
800,"[1495516, 2905381, 2907999, 2905639]"
800,"[1920541, 1633615, 2017727, 2868156]"
800,"[1898155, 2670193, 1111798, 2637385, 2235104]"
800,"[2559234, 78334]"
800,[2893523]
800,"[2911129, 1968235]"
800,"[2764911, 2897532]"
800,[2801279]
800,[2869844]
800,[2790130]
800,[2080426]
800,[2834961]
800,"[2686292, 2703013]"
800,[2901242]
800,"[841908, 2888513]"
800,"[2898379, 2911000, 2914256]"
800,[2555434]
800,"[1554076, 2875939, 1554082]"
800,"[2857034, 2318718, 2869153, 2860906, 2759195, 2816630, 2743435]"
800,"[2910628, 2714785, 1741575]"
800,"[2881366, 662081]"
800,[2907786]
800,"[2857634, 2870273, 2708527]"
800,[2435652]
800,[2689348]
800,[2572224]
800,[374295]
800,[2866456]
800,"[2886561, 2889411, 2501158, 2868352, 2146933, 2891750, 2362611, 2395352, 1756299, 1639912]"
800,"[2917669, 2857783, 2917579, 2894025, 2908303, 2853645, 2879679, 2892111]"
800,"[953652, 2176864]"
800,[2884521]
800,"[2453996, 2681256, 2660802]"
800,"[2645029, 2804816]"
800,[2547350]
800,"[1198833, 2748809, 286328, 2660462, 1646347, 2259465, 2051857, 2360144, 2321083, 1425933]"
800,"[2892620, 2475780]"
800,[2861912]
800,"[2902151, 2620652, 1708732, 2797879, 2867427, 1744368]"
800,"[2826528, 2887693]"
800,[148815]
800,[2048386]
800,[1320018]
800,[2880849]
800,[2142866]
800,"[2761253, 2015520]"
800,[1937162]
800,"[2548739, 593718]"
800,"[2061439, 2364903]"
800,[2884813]
800,"[2839551, 2491235]"
800,"[1627384, 2835323, 2689961, 2655207]"
800,[2881448]
800,[949792]
800,"[2056442, 1118336]"
800,"[2839264, 2742169, 2849926]"
800,"[2466523, 1697847, 742268]"
800,[2897897]
800,[2875434]
800,"[2702973, 2868347, 2053294, 398599, 43097, 2765304, 2234683, 2709582, 1913774, 615190]"
800,"[2877666, 2888037, 2884796, 2884872, 2417973, 2884417, 1471504, 2754143, 2475167]"
800,"[2714997, 2770598, 2659518, 2412607]"
800,[2869844]
800,"[2834572, 2845070, 2695864, 2614652, 2493396, 2435159]"
800,"[2769692, 2850468]"
800,"[2872959, 2578177, 2030696, 2898830]"
800,"[757563, 2815570, 432665]"
800,[2754346]
800,"[2866974, 2578001]"
800,[2768921]
800,[2643515]
800,"[2836839, 2664859]"
800,"[2880719, 2877677]"
800,[2877310]
800,"[2859169, 2804842]"
800,"[2577103, 2778550, 2270306, 2861216, 2803548, 2864230, 2879693]"
800,[2897296]
800,[2831822]
800,"[2834217, 2627305, 2899419, 2898139, 2635818]"
800,[2868814]
